text,label,translated
كول هوا وخلينا بموضوع الغنمات  رجعت حلب ولا لسا,abusive,كول هوا وخلينا بموضوع الغنمات  رجعت حلب ولا لسا
الراية الاخبارية الجزيرة جبران باسيل نخص بالشكر أمير دولة قطر الذي كسر الحصار المفروض على بلاده ووصل إلى بيروت جريدة,normal,الراية الاخبارية الجزيرة جبران باسيل نخص بالشكر أمير دولة قطر الذي كسر الحصار المفروض على بلاده ووصل إلى بيروت جريدة
معاليك لي ما بتشتغلوا على السكت وبلا حكي وإذا طلع بايدكن ما تقصرو قرفنا منك انضبب ,abusive,معاليك لي ما بتشتغلوا على السكت وبلا حكي وإذا طلع بايدكن ما تقصرو قرفنا منك انضبب 
فشرتي بنص عينك جمايل الاسد عليكن انتوا الشبيحة الجوعانين يلي كرامة اصغر واحد من عنا بتسوا شرفكم ولك استحوا بقا لعن دين بلدكم,abusive,فشرتي بنص عينك جمايل الاسد عليكن انتوا الشبيحة الجوعانين يلي كرامة اصغر واحد من عنا بتسوا شرفكم ولك استحوا بقا لعن دين بلدكم
عزيزي جبران باسيل ع تويتر معش تغرد معش تغرد ع تويتر هكرولو حسابه طعمرك,abusive,عزيزي جبران باسيل ع تويتر معش تغرد معش تغرد ع تويتر هكرولو حسابه طعمرك
اذا جبران باسيل فاسد,normal,اذا جبران باسيل فاسد
حطموا أحلام جبران باسيل بالمساهمة بإعادة الإعمار,normal,حطموا أحلام جبران باسيل بالمساهمة بإعادة الإعمار
من غير المقبول أن تبقى الأملاك العامة مستباحة من قبل المافيا الزرقاء ,normal,من غير المقبول أن تبقى الأملاك العامة مستباحة من قبل المافيا الزرقاء 
لا عتب على الآخر,normal,لا عتب على الآخر
هالمخلوقة ليش حمارة هلقد بدها تحكي سياسة و هي غبية يا الله صبرني,abusive,هالمخلوقة ليش حمارة هلقد بدها تحكي سياسة و هي غبية يا الله صبرني
آه ما رح تفهمي لأنك بلا مخ يا أم هريسه طعمرك ما أسقلك,abusive,آه ما رح تفهمي لأنك بلا مخ يا أم هريسه طعمرك ما أسقلك
نحتاج إلى عقلية جديدة عقلية متحررة إنسانية مدنية بناءة تقاوم الظلم والعدوان والهيمنة تقاتل للتحرر من ,normal,نحتاج إلى عقلية جديدة عقلية متحررة إنسانية مدنية بناءة تقاوم الظلم والعدوان والهيمنة تقاتل للتحرر من 
لمصلحة من توجيه الإهانة تلو الأخرى للرئيس المكلف؟  انت فعلا تهين شريحة كبرى من اللبنانيين إذا فعلا حر ,normal,لمصلحة من توجيه الإهانة تلو الأخرى للرئيس المكلف؟  انت فعلا تهين شريحة كبرى من اللبنانيين إذا فعلا حر 
جبران باسيل شو مبوجق طعمرك,abusive,جبران باسيل شو مبوجق طعمرك
كلام جواهر كبير معالبك ,normal,كلام جواهر كبير معالبك 
طعمرك هيدا استفراغ هيدا شعر,abusive,طعمرك هيدا استفراغ هيدا شعر
راجع حساباتك دكتور علي مع هذا المنافق؟ ,normal,راجع حساباتك دكتور علي مع هذا المنافق؟ 
كان من ضمن برنامج القمة عقد مؤتمر صحافي مشترك بين الشيخ نصر الدين وامير قطر لكن ما ضل وقت ,normal,كان من ضمن برنامج القمة عقد مؤتمر صحافي مشترك بين الشيخ نصر الدين وامير قطر لكن ما ضل وقت 
هون معاليك عم تتحدث باسم ايران وسوريا والمقاومة وووووووو ,normal,هون معاليك عم تتحدث باسم ايران وسوريا والمقاومة وووووووو 
حداً يفقعو شوطة لا نديم مقطوش يجيبو بحضن صاحبو الصهيوني افيخاي بتل أبيب و يريحنا من وسخو طعمرك شو,abusive,حداً يفقعو شوطة لا نديم مقطوش يجيبو بحضن صاحبو الصهيوني افيخاي بتل أبيب و يريحنا من وسخو طعمرك شو
قديش كبير,normal,قديش كبير
وليد جنبلاط عميل لليهود كلب متلك ومال أسيادك عملاء حقراء الخنزير اشرف منكم,hate,وليد جنبلاط عميل لليهود كلب متلك ومال أسيادك عملاء حقراء الخنزير اشرف منكم
هيدا حمار لا يقرأ سياسه هذا ينفذ انه بوق و صرماية بشار ,abusive,هيدا حمار لا يقرأ سياسه هذا ينفذ انه بوق و صرماية بشار 
عندما سئل ابو الغيط عن امكانية عودة عصابة سفاح الشام الى الجامعة العبرية أجابهم اسألوا جبران باسيل كلبها في بيروت,abusive,عندما سئل ابو الغيط عن امكانية عودة عصابة سفاح الشام الى الجامعة العبرية أجابهم اسألوا جبران باسيل كلبها في بيروت
شو الغريب؟ ما حدا زار ما حدا و حطا عتويتر  الصوشيل ميديا للكل ,normal,شو الغريب؟ ما حدا زار ما حدا و حطا عتويتر  الصوشيل ميديا للكل 
يا عمي روووووح كووول سمك و سكوت ,normal,يا عمي روووووح كووول سمك و سكوت 
كلاب أهل النار بتحسها اسم ورقة يوغي,normal,كلاب أهل النار بتحسها اسم ورقة يوغي
خرا عليك و على جرز الضاحية كلب ايران وليد جنبلاط تاج على راسكن,abusive,خرا عليك و على جرز الضاحية كلب ايران وليد جنبلاط تاج على راسكن
لا تشتري الجنبلاطي الا والعصا معه انهم لانجاس مناكيد,hate,لا تشتري الجنبلاطي الا والعصا معه انهم لانجاس مناكيد
هي التعليم ببلاش ولساتك حمار كيف لو كان بمصاري,abusive,هي التعليم ببلاش ولساتك حمار كيف لو كان بمصاري
الثانية معاليك ههههه ,normal,الثانية معاليك ههههه 
كل من سرق خيرات هذا البلد واخص بالذكر فريق الشهر المفسدين الفاسدين سيرحلون وسيحاكمون ,normal,كل من سرق خيرات هذا البلد واخص بالذكر فريق الشهر المفسدين الفاسدين سيرحلون وسيحاكمون 
عساه الوجع الذي ما يهجع أن شاء الله ,normal,عساه الوجع الذي ما يهجع أن شاء الله 
لك أحسنت يا أخا العرب إجابةٌ محترمة لا فض فوك,normal,لك أحسنت يا أخا العرب إجابةٌ محترمة لا فض فوك
افكار نازية   ,normal,افكار نازية   
قوووووووية كتير يسعد مساك معالي الوزير ,normal,قوووووووية كتير يسعد مساك معالي الوزير 
رح تضلك تعووي نبح لتشبع رص تضل تحت صرماية الشيخ سعد الحريري حثالة متلك لازم تندعس لكنك كل ,abusive,رح تضلك تعووي نبح لتشبع رص تضل تحت صرماية الشيخ سعد الحريري حثالة متلك لازم تندعس لكنك كل 
اللي مصمم الفونت تبع ارقام القمصان بهالمونديال يكسر أيديه الواحد ما بيفرق عن السبعة,normal,اللي مصمم الفونت تبع ارقام القمصان بهالمونديال يكسر أيديه الواحد ما بيفرق عن السبعة
شو الفرق بين الصيف والشتي؟؟  ,normal,شو الفرق بين الصيف والشتي؟؟  
وليد بيك انت الجزمة ونحنا جريك من شعارات الحزن التقدمي ,abusive,وليد بيك انت الجزمة ونحنا جريك من شعارات الحزن التقدمي 
عبالي صاروخ بعلبك,normal,عبالي صاروخ بعلبك
وئام وهاب بتعطي قطر كم دولار بغير رأيه وئام دولار ,normal,وئام وهاب بتعطي قطر كم دولار بغير رأيه وئام دولار 
الله يخليلنا جبران باسيل يا ريت كل بلدان العالم عندها متلو كانت الدني بالف خير,normal,الله يخليلنا جبران باسيل يا ريت كل بلدان العالم عندها متلو كانت الدني بالف خير
يا خي مارادونا مدمن مخدرات ويساري عفن والله بيستاهلوا خسروا معه,hate,يا خي مارادونا مدمن مخدرات ويساري عفن والله بيستاهلوا خسروا معه
صار كل كلب عوني بدو ينشهر على تويتر  بيتطاول على تاج راسو وليد بيك جنبلاط لان بيعرف حتى لو تعلق على شريط صباطو بيكبر . من تحت حذائك يبدؤون مسيراتهم,hate,صار كل كلب عوني بدو ينشهر على تويتر  بيتطاول على تاج راسو وليد بيك جنبلاط لان بيعرف حتى لو تعلق على شريط صباطو بيكبر . من تحت حذائك يبدؤون مسيراتهم
هاهاهاهاهاهاها يا سيدي مادورو نرى فيك عنفوان فخامة الرئيس عون وحنكة مهندس العهد جبران باسيل وقوة حل,normal,هاهاهاهاهاهاها يا سيدي مادورو نرى فيك عنفوان فخامة الرئيس عون وحنكة مهندس العهد جبران باسيل وقوة حل
كان على الشيخ حسن مغادرة القمة وتركها للقمامة ,normal,كان على الشيخ حسن مغادرة القمة وتركها للقمامة 
لو كل كلب عوى ألقمته حجراً لأصبح مثقال الحجر بدينار لازم يكون عندك ثروة هلق يا مليونير,normal,لو كل كلب عوى ألقمته حجراً لأصبح مثقال الحجر بدينار لازم يكون عندك ثروة هلق يا مليونير
الله اكبر ع كل كلب بيكره وليد بيك بدنا نقصفلو رقبتوا,abusive,الله اكبر ع كل كلب بيكره وليد بيك بدنا نقصفلو رقبتوا
ما تاكل زق و تنطم يا صالونه ,abusive,ما تاكل زق و تنطم يا صالونه 
انفخ افاك يا حمار يا ابن الحمار,abusive,انفخ افاك يا حمار يا ابن الحمار
المجرم جبران باسيل اشتاق الى نعل مجرم الحرب بشار الاسد,abusive,المجرم جبران باسيل اشتاق الى نعل مجرم الحرب بشار الاسد
كول هوا وعمال بلوك هاي الحركات ما بتمرق علينا اذا انت غبي بدك تستغبي العالم؟,abusive,كول هوا وعمال بلوك هاي الحركات ما بتمرق علينا اذا انت غبي بدك تستغبي العالم؟
بس الحزب يلي تنتمي اليه يا دكتور منو علماني ولا يساري ولا اشتراكي هو عائلة سياسية تتوارث الزعامة على قطيع من البشر,normal,بس الحزب يلي تنتمي اليه يا دكتور منو علماني ولا يساري ولا اشتراكي هو عائلة سياسية تتوارث الزعامة على قطيع من البشر
اسكت يا خنزير وسخ حيوان متلك حرام تظهر للعالم خايك مضبضب تحت الارض بالحفر لانه هونيك محلك اللّٰه يلعنك انت ومعلمينك,abusive,اسكت يا خنزير وسخ حيوان متلك حرام تظهر للعالم خايك مضبضب تحت الارض بالحفر لانه هونيك محلك اللّٰه يلعنك انت ومعلمينك
الحريمة بتضل حريمة,hate,الحريمة بتضل حريمة
بدك ما تواخذنا سعادة الوزير ما منفهم فينيقي يا ريت ترجمة للعربي,normal,بدك ما تواخذنا سعادة الوزير ما منفهم فينيقي يا ريت ترجمة للعربي
سندات خزينة مش وديعة يعني دين عليه فوائد ما لح يشيلوا الزير من البير هالنص مليار ,normal,سندات خزينة مش وديعة يعني دين عليه فوائد ما لح يشيلوا الزير من البير هالنص مليار 
والله يا محامينا العزيز الايام اثبتت انو جبران باسيل بعرقل كل شي بالبلد وما حدا بيقدرلوا شوف قدي,normal,والله يا محامينا العزيز الايام اثبتت انو جبران باسيل بعرقل كل شي بالبلد وما حدا بيقدرلوا شوف قدي
الوئام بمنارتك نهتدي ونجتمع صوت الوعي وانبثاق الأحرار وئامنا غدوت كالطودالراسخ الأشم العظيم ,normal,الوئام بمنارتك نهتدي ونجتمع صوت الوعي وانبثاق الأحرار وئامنا غدوت كالطودالراسخ الأشم العظيم 
المجرم جبران باسيل وزير خارجية مايسمى بلبنان الذي اصبح مجوسي وليس عربي يطلب عودة المجرم بشار الاسد ونظامه الارهابي,hate,المجرم جبران باسيل وزير خارجية مايسمى بلبنان الذي اصبح مجوسي وليس عربي يطلب عودة المجرم بشار الاسد ونظامه الارهابي
الله يحميك وئام وهاب احلا عالم ,normal,الله يحميك وئام وهاب احلا عالم 
يسعد صباحك جيمي بالعكس انا بحب أضحك وضحك الناس على شخص ما عندو لا شغلي ولا عملي الا يضحك العالم عليه ,normal,يسعد صباحك جيمي بالعكس انا بحب أضحك وضحك الناس على شخص ما عندو لا شغلي ولا عملي الا يضحك العالم عليه 
انت ابو التنظير وامه طرطور بمتصرفية لبنان بدولة فارس ,abusive,انت ابو التنظير وامه طرطور بمتصرفية لبنان بدولة فارس 
اضحك مع أرنب الجاهلية حنجيبك ,abusive,اضحك مع أرنب الجاهلية حنجيبك 
وهي والقدس حبيبتا الله ورسوله ,normal,وهي والقدس حبيبتا الله ورسوله 
كل ما تزيد هالإشاعات كل ما يصير عنّا ثقة أكتر و أكتر بالملك جبران باسيل,normal,كل ما تزيد هالإشاعات كل ما يصير عنّا ثقة أكتر و أكتر بالملك جبران باسيل
شو يا وهاب ما علقت على القمه اليوم بس كانت على كيف كيفك ,normal,شو يا وهاب ما علقت على القمه اليوم بس كانت على كيف كيفك 
انا حدا مأدبة وبحاول ما اغلط بالحكي بس لمن شوف هيد وهيديك عبداللطيف ما فيني ما قول كول هوا احترامي صفاء   ,abusive,انا حدا مأدبة وبحاول ما اغلط بالحكي بس لمن شوف هيد وهيديك عبداللطيف ما فيني ما قول كول هوا احترامي صفاء   
معالي الوزير كان ناطر شنطة يبعتلو ياها على الجاهلية ما ظبتت معك نطور الرة الجاية ,normal,معالي الوزير كان ناطر شنطة يبعتلو ياها على الجاهلية ما ظبتت معك نطور الرة الجاية 
ههه الجبان عمل لي بلوك ,normal,ههه الجبان عمل لي بلوك 
والله انت بتسلينا اوعى توقف كتابي العقاب لوهاب وهاب قاتل ابو دياب ,normal,والله انت بتسلينا اوعى توقف كتابي العقاب لوهاب وهاب قاتل ابو دياب 
ناقص مين يا متخلف انت؟ ليه في انقص منكن؟ انحبستوا و انذليتوا و بعدكن بتعووا عند بن سلمان,abusive,ناقص مين يا متخلف انت؟ ليه في انقص منكن؟ انحبستوا و انذليتوا و بعدكن بتعووا عند بن سلمان
اين تقفون يا سماحة السيد من مسألة القوى والتي من بينها الحلفاء والخصوم لحزب الله والمتوافقة على اجهاض مسيرة العهد,normal,اين تقفون يا سماحة السيد من مسألة القوى والتي من بينها الحلفاء والخصوم لحزب الله والمتوافقة على اجهاض مسيرة العهد
مطلع القصيده الشطر الاول وحده يساوي مليون قصيده من الشعر الحالي   ,normal,مطلع القصيده الشطر الاول وحده يساوي مليون قصيده من الشعر الحالي   
شيخ العقل منتخب لا عون ولا عهد الفشل قادر يغير بالواقع أو بالنتائج، خليك تابع انت والمير والتاريخ,normal,شيخ العقل منتخب لا عون ولا عهد الفشل قادر يغير بالواقع أو بالنتائج، خليك تابع انت والمير والتاريخ
هاذي الشئ الوحيد اللي صدق فيه وئام وهاب ,normal,هاذي الشئ الوحيد اللي صدق فيه وئام وهاب 
باقيين لحتى نموتكن من القهر انتو جماعة معراب وعلى طول قارطينكن,normal,باقيين لحتى نموتكن من القهر انتو جماعة معراب وعلى طول قارطينكن
كول هوا انتو ازا عطس السيد بتنزلو على الملاجئ لانكم جبناء اوهن من بيت العنكبوت,abusive,كول هوا انتو ازا عطس السيد بتنزلو على الملاجئ لانكم جبناء اوهن من بيت العنكبوت
الا الشعب اذا حكى ما بيسمعوا حدا يعني عالجهتين ماكلينا هالدولة متل لي لي بتبزئ عليه بيألك عم تشتي ,normal,الا الشعب اذا حكى ما بيسمعوا حدا يعني عالجهتين ماكلينا هالدولة متل لي لي بتبزئ عليه بيألك عم تشتي 
جبران باسيل والحق يقال ويلّي بدو يزعل يتفضل ويجبلي البديل برجع والقول لبنان القوي بوجود السيد,normal,جبران باسيل والحق يقال ويلّي بدو يزعل يتفضل ويجبلي البديل برجع والقول لبنان القوي بوجود السيد
انت هلقد شرفك رخيص بعد الك عين تحكي ولك روح ادفن حالك مع ابو دياب يلي قتلتو يا حمار العقاب لوهاب وهاب قاتل ابو دياب ,abusive,انت هلقد شرفك رخيص بعد الك عين تحكي ولك روح ادفن حالك مع ابو دياب يلي قتلتو يا حمار العقاب لوهاب وهاب قاتل ابو دياب 
لو في دوله على قولتك كان لازم انت يا حيوان بالحبس وعم تتدعوس كل يوم بالصرامي يلعن ابو لي خلفك   ,abusive,لو في دوله على قولتك كان لازم انت يا حيوان بالحبس وعم تتدعوس كل يوم بالصرامي يلعن ابو لي خلفك   
أنا معاك وكلامك صح مية بالمية لكن إنت تناقض نفسك قطر حليفة إيران وسوريا حليفة إيران طيب فهمني كيف قطر,normal,أنا معاك وكلامك صح مية بالمية لكن إنت تناقض نفسك قطر حليفة إيران وسوريا حليفة إيران طيب فهمني كيف قطر
نصرالله يكسر الصمت,normal,نصرالله يكسر الصمت
حافظ يا روحك يلعن اليوم العالمي للاعسر,abusive,حافظ يا روحك يلعن اليوم العالمي للاعسر
خير الكلام ما قل ودل جبران باسيل المؤلف والمكلف وهلق شو,normal,خير الكلام ما قل ودل جبران باسيل المؤلف والمكلف وهلق شو
بتقتلوا القتيل وبتمشوا بجنازته يا جماعة الخوات اللبنانية والتاريخ لن يرحمكم معراب خانت لبنان,hate,بتقتلوا القتيل وبتمشوا بجنازته يا جماعة الخوات اللبنانية والتاريخ لن يرحمكم معراب خانت لبنان
للأسف كلن ب مكان مش لايق فيهن ولا خصن فيه يا ريت الكل عندن كرامة وشهامة ووطنينين كنا ب الف خير ,normal,للأسف كلن ب مكان مش لايق فيهن ولا خصن فيه يا ريت الكل عندن كرامة وشهامة ووطنينين كنا ب الف خير 
هل نديم دندول قطيش اعلامي لبناني كل منشوراته وحلقاته تطبيل لبني سعود لذلك كول هوا,abusive,هل نديم دندول قطيش اعلامي لبناني كل منشوراته وحلقاته تطبيل لبني سعود لذلك كول هوا
من فترة كنت عم تحيي اللواء عثمان لأنو ما قبل تدخل وليد بيك حسب زعمك وقلت بدنا هيك ضباط اكفاء بس الهيقة,normal,من فترة كنت عم تحيي اللواء عثمان لأنو ما قبل تدخل وليد بيك حسب زعمك وقلت بدنا هيك ضباط اكفاء بس الهيقة
معراب خانت لبنان معراب الخائنة معراب السفاهة معراب التقلب معراب الدم معراب العمالة معراب الشر معراب الوكر معراب العداء,hate,معراب خانت لبنان معراب الخائنة معراب السفاهة معراب التقلب معراب الدم معراب العمالة معراب الشر معراب الوكر معراب العداء
و الشعب التركي يعرف يتصرف مع الدب الداشر قاتل خاشقجي   ,abusive,و الشعب التركي يعرف يتصرف مع الدب الداشر قاتل خاشقجي   
واحد خرية كبيره المسخرة وما عنده أي محتوى ذو قيمة جويته,abusive,واحد خرية كبيره المسخرة وما عنده أي محتوى ذو قيمة جويته
اكدت المجاهدة فيرا يمين ب انها لم ولن تغار من لقاء جبران باسيل ب وليد المعلم والحب لا يستمر من دون إهتمام,normal,اكدت المجاهدة فيرا يمين ب انها لم ولن تغار من لقاء جبران باسيل ب وليد المعلم والحب لا يستمر من دون إهتمام
فيصل كرامى لعنة الله عليك كلب حزب الشيطان انت مسمي على السنة بس مش اكتر,hate,فيصل كرامى لعنة الله عليك كلب حزب الشيطان انت مسمي على السنة بس مش اكتر
سد بوزك يا كلب انت واحد بلا كرامي واطي,abusive,سد بوزك يا كلب انت واحد بلا كرامي واطي
واراهن بأن جعجع أبو كلب اول من نضحي به فلنا عنده رشيد كرامي وغيره من الابرياء ولن ننسى,abusive,واراهن بأن جعجع أبو كلب اول من نضحي به فلنا عنده رشيد كرامي وغيره من الابرياء ولن ننسى
ناس بهايم بس بدها تتفلسف,abusive,ناس بهايم بس بدها تتفلسف
يلا خراس ما في حدا بيحكي بطائفية غيركم عطيني شي تغريدة لحدا بالحركة عم يحكي بهالمنطق الطائفي,abusive,يلا خراس ما في حدا بيحكي بطائفية غيركم عطيني شي تغريدة لحدا بالحركة عم يحكي بهالمنطق الطائفي
جماعة آذار تاج راسك يا كلب ،عامل حالك شيخ تفه عليك وعلى راسك وعلى كل مين بيحترمك واحد حقير وبلا كرامي,abusive,جماعة آذار تاج راسك يا كلب ،عامل حالك شيخ تفه عليك وعلى راسك وعلى كل مين بيحترمك واحد حقير وبلا كرامي
يا غالي شو لبناني واقف مع امركاني هوي مع كلو امركاني برطاني فرنسي سعودي قطري اماراتي قطب متجمد شمالي شرقي جنوبي وعد شو بدك تعد ,normal,يا غالي شو لبناني واقف مع امركاني هوي مع كلو امركاني برطاني فرنسي سعودي قطري اماراتي قطب متجمد شمالي شرقي جنوبي وعد شو بدك تعد 
جبران باسيل لأنه ذو عقل متطور وملم بخبايا مايحاك ضد أمتنا وضد لبنان المقاومة وضد المسيحيين أنفسهم براچماتي معقول,normal,جبران باسيل لأنه ذو عقل متطور وملم بخبايا مايحاك ضد أمتنا وضد لبنان المقاومة وضد المسيحيين أنفسهم براچماتي معقول
هذا كلب إيراني ,abusive,هذا كلب إيراني 
وشو خص سعد يا مثقفة انتي,normal,وشو خص سعد يا مثقفة انتي
كلام معاليك صحيح لحد ما وصلت لعند وسام كل التقارير الأخيرة أثبتت أنه من خطط وشارك بمقتل الحريري ,normal,كلام معاليك صحيح لحد ما وصلت لعند وسام كل التقارير الأخيرة أثبتت أنه من خطط وشارك بمقتل الحريري 
و الله يا سيد وئام مننسى اللافتات لي علقناها من بيروت الى اقاسي الجنوب ترحيبا بالشيخ تميم و محبيه,normal,و الله يا سيد وئام مننسى اللافتات لي علقناها من بيروت الى اقاسي الجنوب ترحيبا بالشيخ تميم و محبيه
وش فيه الكلب ابن الكلب وئام القذر قلب على قطر ,abusive,وش فيه الكلب ابن الكلب وئام القذر قلب على قطر 
مع حبي الشديد لر ئيس حزبي جبران باسيل لكن القائد جوزف عون رجل عسكري وكفوء ووطني والبلد بحاجة لعسكري متله,normal,مع حبي الشديد لر ئيس حزبي جبران باسيل لكن القائد جوزف عون رجل عسكري وكفوء ووطني والبلد بحاجة لعسكري متله
فضيلة الشيخ وعامل مسبح شو هالصاحب الفضيله ,normal,فضيلة الشيخ وعامل مسبح شو هالصاحب الفضيله 
يا علاء انت حمار ولا بتستحمر,abusive,يا علاء انت حمار ولا بتستحمر
شو توقيت غير مناسب القصة كلها هبل نسوان ولا رجال ولا قرود عايشين سوا شو تعمل قرية للنسوان لحالهن,hate,شو توقيت غير مناسب القصة كلها هبل نسوان ولا رجال ولا قرود عايشين سوا شو تعمل قرية للنسوان لحالهن
طيب انت يا استاذ وئام ثروتك من وين ؟ صحيح كنت تبيع بطيخ ؟ لكن البطيخ لا يجني متل هكذا قصر تملكه والله,normal,طيب انت يا استاذ وئام ثروتك من وين ؟ صحيح كنت تبيع بطيخ ؟ لكن البطيخ لا يجني متل هكذا قصر تملكه والله
عن ايا لبنان عم تحكي ، انت عم بتقول منستحي فيكن يا خرا حشا الخرا منكن ،هيدا حكيك ، كرمال هيك رديت عليك,abusive,عن ايا لبنان عم تحكي ، انت عم بتقول منستحي فيكن يا خرا حشا الخرا منكن ،هيدا حكيك ، كرمال هيك رديت عليك
فزعة فزعة حملة ريبورت وبلوك للبغل,abusive,فزعة فزعة حملة ريبورت وبلوك للبغل
يا كلب ابن الكلب انتو قتلتو رشيد كرامي,abusive,يا كلب ابن الكلب انتو قتلتو رشيد كرامي
انت وياه صرماية يا مجوي من أيمتين الصرماية بيلبس صرماية,abusive,انت وياه صرماية يا مجوي من أيمتين الصرماية بيلبس صرماية
وهيك صار نجح الخواجا ب اقناع فيصل كرامي بالتخلي عن الوزير السني ,normal,وهيك صار نجح الخواجا ب اقناع فيصل كرامي بالتخلي عن الوزير السني 
فيصل كرامي كلّو كرامة و إنتا شقفة زعطوط و كلب عند السعودية و الإسرائيلية ما تنقبر ترمي صفاتك عا شخص صرمايتو أشرف من راسك و راس معلمك,abusive,فيصل كرامي كلّو كرامة و إنتا شقفة زعطوط و كلب عند السعودية و الإسرائيلية ما تنقبر ترمي صفاتك عا شخص صرمايتو أشرف من راسك و راس معلمك
يا واطي يا كلب حذاء هاؤلاء الابطال اطهر  منك حزب الله شرفك عرضك كرامتك يلي بلى كرامي,abusive,يا واطي يا كلب حذاء هاؤلاء الابطال اطهر  منك حزب الله شرفك عرضك كرامتك يلي بلى كرامي
هولاء مغرر بهم ومنهم من دخل للجهاد هناك حتى في بلادنا لم نسلم فجرو المساجد وقتلو العسكر وغالب,normal,هولاء مغرر بهم ومنهم من دخل للجهاد هناك حتى في بلادنا لم نسلم فجرو المساجد وقتلو العسكر وغالب
بعد ناقص وحد كلب متلك ينقر عا حزب لله لو عندك ضرة كرامي وشرف كنت اليوم من الشهداء بس ماجور متلك مصيرو اخر شي موتة كلاب,abusive,بعد ناقص وحد كلب متلك ينقر عا حزب لله لو عندك ضرة كرامي وشرف كنت اليوم من الشهداء بس ماجور متلك مصيرو اخر شي موتة كلاب
لعنة الله على روحو الطاهرة ناصعة البياض,abusive,لعنة الله على روحو الطاهرة ناصعة البياض
انت حمار وابن حمار وابن ابن حمار وبدك تبقى حمار م انت حمار يا نديم,abusive,انت حمار وابن حمار وابن ابن حمار وبدك تبقى حمار م انت حمار يا نديم
عثمان أداة بيد المافيا السياسية لتنفيذ الاغتيالات السياسية ,normal,عثمان أداة بيد المافيا السياسية لتنفيذ الاغتيالات السياسية 
ولك خلص بقى، خلص والله ارحم حالك، هيدي الصفات صفات معلمك القتل والاجرام والابادة الجماعية، استر على حالك ليستر الله عليك يا زلمي ,normal,ولك خلص بقى، خلص والله ارحم حالك، هيدي الصفات صفات معلمك القتل والاجرام والابادة الجماعية، استر على حالك ليستر الله عليك يا زلمي 
يسعد أوقاتك معالي الوزير ,normal,يسعد أوقاتك معالي الوزير 
مجرم ارهابي ينادوه بي اميرها وهو انجق صوص يملك المال الحرام وكل افعاله رمي الفتن والقتل والتخريب الى زوال قريبا ,abusive,مجرم ارهابي ينادوه بي اميرها وهو انجق صوص يملك المال الحرام وكل افعاله رمي الفتن والقتل والتخريب الى زوال قريبا 
اللي عملو للبنان جبران بدن سنة تيعملوا ربعو,normal,اللي عملو للبنان جبران بدن سنة تيعملوا ربعو
اللعبة التي يمارسها جبران باسيل لحجز مقعده في الانتخابات الرئاسية منذ الآن لا تجدي نفعاً لأن مجلس النواب سيتغيّر,normal,اللعبة التي يمارسها جبران باسيل لحجز مقعده في الانتخابات الرئاسية منذ الآن لا تجدي نفعاً لأن مجلس النواب سيتغيّر
شو ه النشاط هاد يا حج ,normal,شو ه النشاط هاد يا حج 
رشيد كرامي كلب وفطس  هيدا رفيق نجا بضلو يعوي زتولو عضمي,abusive,رشيد كرامي كلب وفطس  هيدا رفيق نجا بضلو يعوي زتولو عضمي
هيدى اول كلب تفهم قرار السعودي لانو بلا كرامي معود ع الشحادي,abusive,هيدى اول كلب تفهم قرار السعودي لانو بلا كرامي معود ع الشحادي
ترانا نحتاج إلى محاكمتكم أمام العالم أجمع لنسترد حقوقنا لنبني مستقبل أجيالنا وجيشنا ودولتنا ونقطه ع السطر ,normal,ترانا نحتاج إلى محاكمتكم أمام العالم أجمع لنسترد حقوقنا لنبني مستقبل أجيالنا وجيشنا ودولتنا ونقطه ع السطر 
جبران باسيل مالئ الدنيا و شاغل الناس حسد و لّا ضيقة عين,normal,جبران باسيل مالئ الدنيا و شاغل الناس حسد و لّا ضيقة عين
هاد داير فيها الحلبية شعب طيب والحموية بينحبوا وجبل العرب كلهن شهامة والشوام أحسن ناس والأدالبة أحلى عالم وبالآخر مسمينه أبو عبدو الجحش,abusive,هاد داير فيها الحلبية شعب طيب والحموية بينحبوا وجبل العرب كلهن شهامة والشوام أحسن ناس والأدالبة أحلى عالم وبالآخر مسمينه أبو عبدو الجحش
هذا ما يهم المواطن كفى تعديات فالمياه لم تعد صالحة للاستعمال ,normal,هذا ما يهم المواطن كفى تعديات فالمياه لم تعد صالحة للاستعمال 
عداوة كار ,normal,عداوة كار 
شكرننننن ويلعن روحه بهالمناسبة,abusive,شكرننننن ويلعن روحه بهالمناسبة
احد منكم يشرح لنا هل االذين يخونون جبران باسيل تاريخهم حافل بالنضال و اغلبهم مصاب على جبهات الجنوب,normal,احد منكم يشرح لنا هل االذين يخونون جبران باسيل تاريخهم حافل بالنضال و اغلبهم مصاب على جبهات الجنوب
هذا واحد عميل كلب قاتل رشيد كرامي,abusive,هذا واحد عميل كلب قاتل رشيد كرامي
اللي عملو للبنان جبران بدن سنة تيعملو,normal,اللي عملو للبنان جبران بدن سنة تيعملو
كأنك بتشبه الشباب او انا غلطاني يا تومي ,normal,كأنك بتشبه الشباب او انا غلطاني يا تومي 
كم أنت خرا عندما لا تظهر إلا وقت الحاجة,abusive,كم أنت خرا عندما لا تظهر إلا وقت الحاجة
حترق كرت جبران باسيل من فترة وهلق مسايرة فقط لاجل الجنرال,normal,حترق كرت جبران باسيل من فترة وهلق مسايرة فقط لاجل الجنرال
